488,1,1,6,0,0,0,0,0,0
256,2,1,12,0,0,0,0,0,0
545,3,1,18,0,0,0,0,0,0
66,4,1,24,0,0,0,0,0,0
525,5,1,30,0,0,0,0,0,0
43,6,1,36,0,0,0,0,0,0
421,7,1,42,0,0,0,0,0,0
32,8,1,48,0,0,0,0,0,0
351,9,1,54,0,0,0,0,0,0
425,10,1,60,0,0,0,0,0,0
85,11,1,66,0,0,0,1,0,0
130,12,1,72,0,0,0,0,0,0
476,13,1,78,0,0,0,0,0,0
491,14,1,84,0,0,0,0,0,0
280,15,1,90,0,0,0,0,0,0
145,16,1,96,0,0,0,0,0,0
93,17,1,102,1,0,0,0,0,0
301,18,1,108,0,0,0,0,0,0
489,19,1,114,0,0,0,0,0,0
166,20,1,120,0,0,0,0,0,0
568,21,1,126,0,0,0,0,0,0
468,22,1,132,0,0,0,0,0,0
4,23,1,138,0,0,0,0,0,0
189,24,1,144,0,0,0,0,0,0
543,25,1,150,0,0,0,0,0,0
444,26,1,156,0,0,0,0,0,0
275,27,1,162,1,0,0,0,0,0
155,28,1,168,0,0,0,0,0,0
537,29,1,174,0,0,0,0,0,0
398,30,1,180,0,0,0,0,0,0
598,31,1,186,1,0,0,0,0,0
312,32,1,192,0,0,0,0,0,0
408,33,1,198,1,0,0,0,0,0
512,34,1,204,0,0,0,0,0,0
18,35,1,210,0,0,0,0,0,0
111,36,1,216,0,0,0,0,0,0
481,37,1,222,1,0,0,0,0,0
175,38,1,228,0,0,0,0,0,0
9,39,1,234,1,0,0,0,0,0
295,40,1,240,0,1,1,0,0,0
65,41,1,246,0,0,0,0,0,0
24,42,1,252,0,0,0,0,0,0
94,43,1,258,0,0,0,0,0,0
115,44,1,264,2,0,0,0,0,0
197,45,1,270,0,3,0,0,0,0
268,46,1,276,0,0,0,0,1,0
56,47,1,282,0,0,0,0,0,0
513,48,1,288,1,0,0,0,0,0
17,49,1,294,1,1,0,0,0,0
243,50,1,300,0,1,0,0,0,0
167,51,1,306,0,0,0,0,0,1
375,52,1,312,2,1,0,0,0,0
424,53,1,318,0,0,0,0,0,0
95,54,1,324,1,0,0,0,0,0
45,55,1,330,0,0,0,0,0,0
549,56,1,336,1,1,0,0,0,0
479,57,1,342,2,1,0,0,0,0
395,58,1,348,2,0,0,0,0,0
365,59,1,354,3,0,0,0,0,0
470,60,1,360,0,0,0,0,0,0
23,61,1,366,1,2,0,0,0,0
427,62,1,372,1,0,0,0,0,0
262,63,1,378,2,1,0,0,0,0
390,64,1,384,0,0,1,0,0,0
150,65,1,390,2,0,1,0,0,0
157,66,1,396,0,0,0,0,0,0
20,67,1,402,1,0,0,0,1,1
553,68,1,408,1,1,0,0,0,0
153,69,1,414,1,1,0,0,0,0
82,70,1,420,1,0,1,0,0,0
445,71,1,426,1,0,0,0,0,0
272,72,1,432,3,2,0,0,0,1
46,73,1,438,1,1,0,0,0,0
209,74,1,444,2,0,0,0,0,0
191,75,1,450,3,0,1,0,0,0
41,76,1,456,3,0,0,0,0,0
271,77,1,462,1,3,0,0,1,0
358,78,1,468,0,1,0,0,0,0
329,79,1,474,5,0,0,0,0,0
259,80,1,480,3,0,0,0,0,0
458,81,1,486,1,1,0,0,0,0
473,82,1,492,1,2,0,0,0,0
511,83,1,498,0,1,0,0,0,1
415,84,1,504,2,3,0,1,0,0
249,85,1,510,1,1,0,0,0,0
515,86,1,516,2,0,0,0,0,0
325,87,1,522,3,5,0,0,0,1
106,88,1,528,0,1,0,1,0,0
114,89,1,534,1,0,0,0,0,0
402,90,1,540,1,1,0,0,0,0
465,91,1,546,3,1,1,0,0,0
171,92,1,552,3,0,0,0,0,0
451,93,1,558,1,1,0,0,0,0
430,94,1,564,0,0,0,0,1,0
399,95,1,570,2,0,0,1,0,1
38,96,1,576,2,2,0,0,0,0
193,97,1,582,2,1,0,0,1,0
461,98,1,588,5,0,0,0,0,0
560,99,1,594,3,2,0,0,0,0
500,100,1,600,4,1,1,1,1,1
296,101,1,606,2,0,0,0,0,0
237,102,1,612,3,1,0,0,0,0
185,103,1,618,1,3,1,0,0,0
165,104,1,624,2,4,0,0,0,1
132,105,1,630,1,0,0,0,0,0
22,106,1,636,4,0,0,1,1,0
144,107,1,642,3,0,0,0,1,0
432,108,1,648,3,0,0,0,0,0
428,109,1,654,2,0,0,0,1,0
492,110,1,660,1,0,0,0,0,0
466,111,1,666,2,2,0,0,1,1
593,112,1,672,1,0,2,0,0,2
422,113,1,678,1,1,0,0,0,0
392,114,1,684,4,3,0,0,1,0
318,115,1,690,1,0,1,0,0,0
148,116,1,696,2,2,0,0,0,0
124,117,1,702,2,0,0,0,0,0
495,118,1,708,2,0,0,0,0,0
337,119,1,714,1,0,0,1,0,0
578,120,1,720,3,2,1,0,0,1
138,121,1,726,4,4,1,0,0,0
104,122,1,732,1,0,0,0,0,0
405,123,1,738,0,1,0,0,0,0
496,124,1,744,3,1,0,0,0,0
385,125,1,750,2,1,0,0,0,0
5,126,1,756,2,0,0,0,0,0
380,127,1,762,4,0,0,0,0,0
162,128,1,768,2,0,0,0,0,0
163,129,1,774,3,0,1,0,0,2
529,130,1,780,2,1,0,0,0,1
190,131,1,786,1,0,0,0,0,0
75,132,1,792,0,0,0,0,0,0
238,133,1,798,1,0,0,0,0,1
521,134,1,804,2,0,0,0,0,0
250,135,1,810,2,2,0,0,0,0
522,136,1,816,2,1,0,0,0,0
389,137,1,822,0,1,0,0,0,0
508,138,1,828,1,0,1,0,0,0
585,139,1,834,4,1,0,0,0,0
97,140,1,840,1,0,0,0,0,0
494,141,1,846,1,0,0,0,1,0
550,142,1,852,1,0,0,0,0,0
239,143,1,858,3,1,0,0,0,0
464,144,1,864,1,1,0,0,0,0
279,145,1,870,0,0,0,0,0,0
13,146,1,876,1,1,0,0,0,0
460,147,1,882,1,0,0,0,0,0
504,148,1,888,0,1,0,1,0,0
77,149,1,894,0,0,0,0,0,0
306,150,1,900,0,0,0,0,0,0
160,151,1,906,0,0,0,0,0,0
200,152,1,912,1,0,0,0,0,0
139,153,1,918,1,0,0,1,0,0
457,154,1,924,1,0,2,0,0,0
474,155,1,930,1,0,0,0,0,0
313,156,1,936,1,0,0,0,0,0
274,157,1,942,0,0,0,0,0,0
353,158,1,948,0,1,1,0,0,0
507,159,1,954,0,1,0,0,0,0
270,160,1,960,1,0,0,0,0,0
247,161,1,966,0,0,0,0,0,0
581,162,1,972,0,0,0,0,0,0
311,163,1,978,1,0,0,0,0,0
39,164,1,984,2,0,0,0,0,0
498,165,1,990,0,0,1,0,0,0
278,166,1,996,0,0,0,0,0,0
429,167,1,1002,0,0,0,0,0,0
345,168,1,1008,0,0,0,0,0,0
354,169,1,1014,0,0,0,0,0,0
449,170,1,1020,0,0,0,0,0,0
587,171,1,1026,1,0,0,1,0,0
563,172,1,1032,0,0,0,0,0,0
483,173,1,1038,1,0,0,0,0,0
69,174,1,1044,0,0,0,0,0,0
233,175,1,1050,0,0,0,0,0,0
83,176,1,1056,0,0,0,0,0,0
347,177,1,1062,0,0,0,0,0,0
248,178,1,1068,0,0,0,0,0,0
556,179,1,1074,0,0,0,0,0,0
246,180,1,1080,0,0,0,0,0,0
288,181,1,1086,0,0,0,0,0,0
506,182,1,1092,0,0,0,0,0,0
331,183,1,1098,0,0,0,0,0,0
417,184,1,1104,0,0,0,0,0,0
212,185,1,1110,1,0,0,0,0,0
366,186,1,1116,0,0,0,0,0,0
519,187,1,1122,0,0,0,0,0,0
307,188,1,1128,0,0,0,0,0,0
187,189,1,1134,0,0,0,0,0,0
90,190,1,1140,0,1,0,0,0,0
281,191,1,1146,0,0,0,0,0,0
110,192,1,1152,0,0,0,0,0,0
173,193,1,1158,0,0,0,0,0,0
180,194,1,1164,0,0,0,0,0,0
406,195,1,1170,0,0,0,0,0,0
54,196,1,1176,0,0,0,0,0,0
234,197,1,1182,0,0,0,0,0,0
261,198,1,1188,0,0,0,0,0,0
96,199,1,1194,0,0,0,0,0,0
92,200,1,1200,0,0,0,0,0,0
300,201,2,6,0,0,0,0,0,0
509,202,2,12,0,0,0,0,0,0
236,203,2,18,0,0,0,0,0,0
59,204,2,24,0,0,0,0,0,0
220,205,2,30,0,0,0,0,0,0
285,206,2,36,0,0,0,0,0,0
407,207,2,42,0,0,0,0,0,0
208,208,2,48,0,0,0,0,0,0
241,209,2,54,0,1,0,0,0,0
50,210,2,60,0,0,0,0,0,0
292,211,2,66,0,0,0,0,0,0
379,212,2,72,0,0,0,0,0,0
257,213,2,78,0,0,0,0,0,0
116,214,2,84,0,0,0,0,0,0
12,215,2,90,0,0,0,0,0,0
571,216,2,96,0,0,0,0,0,0
105,217,2,102,0,0,0,0,0,0
572,218,2,108,0,0,0,0,0,0
551,219,2,114,0,0,0,0,0,0
534,220,2,120,0,1,0,0,0,0
562,221,2,126,0,0,0,0,0,0
73,222,2,132,0,0,0,0,0,0
121,223,2,138,0,0,0,0,0,0
333,224,2,144,0,0,0,0,0,0
536,225,2,150,0,0,0,0,0,0
8,226,2,156,0,0,0,0,0,0
226,227,2,162,0,0,1,0,0,0
576,228,2,168,0,0,0,0,0,1
373,229,2,174,1,0,0,0,0,0
471,230,2,180,0,0,0,0,0,0
152,231,2,186,0,0,0,0,0,0
594,232,2,192,0,0,0,0,0,0
589,233,2,198,0,0,0,0,0,0
350,234,2,204,0,0,0,0,0,0
443,235,2,210,0,0,0,0,0,0
378,236,2,216,0,0,0,0,0,0
76,237,2,222,0,0,0,0,0,0
